date,BTC-USD,ETC-USD,ALGO-USD,XTZ-USD,ETH-USD,EOS-USD,XLM-USD,LTC-USD,LINK-USD,BCH-USD,DASH-USD
2019-11-13 18:00:00,8758.34,4.84,0.288,1.1321,187.72,3.465,0.075883,60.89,3.02,284.92,69.53
2019-11-14 00:00:00,8679.37,4.81,0.2823,1.1018,185.94,3.428,0.074115,59.52,3.0082,279.09,68.828
2019-11-14 06:00:00,8611.98,4.698,0.2762,1.1282,184.66,3.364,0.073003,58.98,3.13128,275.3,68.305
2019-11-14 12:00:00,8643.0,4.704,0.2811,1.1979,184.27,3.385,0.073641,58.95,3.14357,276.37,68.998
2019-11-14 18:00:00,8630.0,4.74,0.2772,1.2141,184.55,3.391,0.074208,58.91,3.04341,277.17,68.551
2019-11-15 00:00:00,8546.19,4.688,0.2771,1.2095,181.92,3.39,0.072378,58.63,2.96943,271.49,68.121
2019-11-15 06:00:00,8611.18,4.746,0.2778,1.2034,182.98,3.43,0.073044,59.34,2.94008,273.5,69.034
2019-11-15 12:00:00,8461.56,4.545,0.2655,1.1932,178.85,3.319,0.072581,57.15,2.978,263.7,67.864
2019-11-15 18:00:00,8457.48,4.561,0.2633,1.1709,179.82,3.332,0.071805,57.53,3.04264,262.65,67.951
2019-11-16 00:00:00,8467.01,4.579,0.267,1.1633,180.6,3.334,0.071722,57.51,2.99252,264.31,67.487
2019-11-16 06:00:00,8474.15,4.601,0.267,1.1576,181.6,3.346,0.071605,58.1,2.95677,264.77,67.229
2019-11-16 12:00:00,8471.54,4.604,0.2711,1.1606,182.16,3.351,0.07138,58.09,2.93889,264.87,67.842
2019-11-16 18:00:00,8481.0,4.627,0.2729,1.1585,182.25,3.375,0.071415,58.21,2.99032,265.09,68.056
2019-11-17 00:00:00,8487.6,4.619,0.273,1.1699,181.65,3.354,0.072814,58.14,2.93452,264.43,67.961
2019-11-17 06:00:00,8524.19,4.664,0.2691,1.1508,184.37,3.408,0.072481,59.29,2.94855,266.31,68.088
2019-11-17 12:00:00,8545.01,4.664,0.27,1.1644,184.95,3.413,0.072159,59.76,2.90604,267.97,67.953
2019-11-17 18:00:00,8500.01,4.612,0.268,1.1561,183.88,3.393,0.071625,59.2,2.92,265.99,67.77
2019-11-18 00:00:00,8472.52,4.62,0.2662,1.1977,183.53,3.391,0.071189,58.94,2.93002,264.35,67.439
2019-11-18 06:00:00,8425.4,4.49,0.2512,1.2099,182.05,3.375,0.068548,58.29,2.871,262.0,66.464
2019-11-18 12:00:00,8325.0,4.431,0.2508,1.237,179.61,3.327,0.066861,56.76,2.82001,253.69,66.288
2019-11-18 18:00:00,8168.84,4.35,0.2488,1.207,177.85,3.175,0.067007,55.72,2.77705,245.88,64.215
2019-11-19 00:00:00,8131.02,4.443,0.241,1.1831,176.49,3.156,0.065252,55.93,2.72217,244.81,64.077
2019-11-19 06:00:00,8059.15,4.316,0.2325,1.147,174.45,3.103,0.064139,55.09,2.60915,238.72,63.136
2019-11-19 12:00:00,8077.63,4.333,0.2398,1.1949,174.0,3.075,0.064703,54.85,2.68846,238.17,64.478
2019-11-19 18:00:00,8123.36,4.377,0.2447,1.2036,175.73,3.115,0.065652,55.08,2.71752,241.69,65.293
2019-11-20 00:00:00,8102.67,4.388,0.2433,1.184,176.0,3.1,0.065103,55.33,2.74193,241.12,65.036
2019-11-20 06:00:00,8075.09,4.374,0.2397,1.2158,174.69,3.098,0.064826,55.02,2.76714,240.01,64.426
2019-11-20 12:00:00,8135.64,4.395,0.251,1.2277,176.35,3.1,0.064994,55.29,2.68156,246.31,65.245
2019-11-20 18:00:00,8082.96,4.342,0.2531,1.2066,174.35,3.073,0.0639,54.87,2.69,243.01,63.506
2019-11-21 00:00:00,8106.61,4.389,0.2611,1.2015,174.68,3.082,0.063621,54.93,2.672,244.24,63.739
2019-11-21 06:00:00,7844.23,4.261,0.2414,1.2402,167.64,2.937,0.060154,52.01,2.60499,233.24,61.702
2019-11-21 12:00:00,7558.75,4.091,0.234,1.2131,158.33,2.768,0.059712,49.64,2.50113,221.32,60.503
2019-11-21 18:00:00,7616.46,4.175,0.2459,1.2389,160.82,2.816,0.060743,50.6,2.54154,226.0,60.309
2019-11-22 00:00:00,7552.97,4.157,0.2361,1.2628,159.15,2.791,0.059629,50.4,2.49,222.2,60.236
2019-11-22 06:00:00,7099.99,3.891,0.2196,1.1925,148.61,2.608,0.056096,47.19,2.29775,207.4,56.788
2019-11-22 12:00:00,7150.63,3.862,0.2198,1.15,148.46,2.587,0.056668,46.79,2.3223,205.1,55.296
2019-11-22 18:00:00,7283.03,3.883,0.2232,1.2149,149.97,2.619,0.0595,47.4,2.35334,208.5,55.467
2019-11-23 00:00:00,7220.41,3.865,0.2174,1.329,150.88,2.618,0.058351,47.21,2.29823,207.04,55.429
2019-11-23 06:00:00,7185.01,3.87,0.2175,1.358,149.09,2.616,0.060249,47.52,2.35391,205.78,55.333
2019-11-23 12:00:00,7300.59,3.997,0.225,1.3819,152.36,2.684,0.062153,48.14,2.42667,215.04,56.438
2019-11-23 18:00:00,7329.29,4.003,0.2295,1.3879,152.0,2.687,0.061534,48.22,2.4286,215.37,54.7
2019-11-24 00:00:00,7188.89,3.941,0.2187,1.3528,149.6,2.623,0.059542,47.06,2.35627,210.02,53.98
2019-11-24 06:00:00,7211.98,3.931,0.2196,1.3244,150.1,2.642,0.0597,47.4,2.36924,211.07,54.176
2019-11-24 12:00:00,7086.35,3.838,0.2126,1.3514,145.22,2.504,0.058126,45.45,2.28426,206.91,52.1
2019-11-24 18:00:00,6908.64,3.707,0.2034,1.3045,139.99,2.414,0.055571,43.95,2.22795,202.43,50.758
2019-11-25 00:00:00,6548.5,3.559,0.1983,1.2295,132.45,2.35,0.053543,42.23,2.0708,192.82,47.993
2019-11-25 06:00:00,6881.37,3.78,0.2086,1.278,142.64,2.499,0.056956,45.25,2.2,207.05,50.264
2019-11-25 12:00:00,7220.93,3.893,0.2218,1.2406,148.58,2.586,0.058462,46.64,2.34208,212.33,52.366
2019-11-25 18:00:00,7127.01,3.78,0.2104,1.2351,145.91,2.524,0.057468,45.54,2.26151,207.9,49.982
2019-11-26 00:00:00,7243.57,3.898,0.2233,1.2375,148.52,2.598,0.057903,46.66,2.33996,212.7,50.784
2019-11-26 06:00:00,7173.21,3.853,0.2192,1.2433,146.08,2.583,0.057206,46.48,2.29546,210.72,50.408
2019-11-26 12:00:00,7086.02,3.842,0.219,1.2449,145.21,2.597,0.0567,46.21,2.19805,210.2,50.017
2019-11-26 18:00:00,7162.67,3.884,0.2259,1.2411,147.83,2.615,0.057596,46.99,2.2496,211.15,50.319
2019-11-27 00:00:00,7073.57,3.805,0.2234,1.1928,145.36,2.568,0.05665,45.94,2.20265,208.97,49.84
2019-11-27 06:00:00,7157.44,3.824,0.221,1.2,146.66,2.616,0.057297,46.38,2.2299,211.18,50.02
2019-11-27 12:00:00,7575.99,4.02,0.2281,1.2085,154.01,2.677,0.059294,48.09,2.26012,221.18,52.429
2019-11-27 18:00:00,7523.72,3.964,0.2253,1.2515,153.0,2.68,0.058871,47.8,2.23204,219.83,50.431
2019-11-28 00:00:00,7459.26,3.933,0.2229,1.23,151.67,2.667,0.057973,47.38,2.20934,218.53,50.062
2019-11-28 06:00:00,7488.92,3.949,0.2686,1.2663,151.78,2.676,0.058357,47.4,2.25793,219.28,50.67
2019-11-28 12:00:00,7590.09,4.012,0.2927,1.3188,153.87,2.672,0.05889,47.67,2.24772,220.26,53.791
2019-11-28 18:00:00,7432.41,3.931,0.2831,1.2743,151.01,2.627,0.058091,46.91,2.27935,217.48,52.404
2019-11-29 00:00:00,7473.8,3.967,0.2741,1.3051,151.92,2.67,0.058174,47.08,2.31509,219.6,53.653
2019-11-29 06:00:00,7523.29,4.048,0.2808,1.3046,153.91,2.755,0.058606,48.24,2.32011,224.22,53.689
2019-11-29 12:00:00,7762.66,4.083,0.2782,1.3212,155.2,2.8,0.05935,48.8,2.34799,225.2,57.293
2019-11-29 18:00:00,7760.0,4.088,0.2757,1.315,154.75,2.796,0.059123,48.68,2.34001,224.28,56.979
2019-11-30 00:00:00,7771.76,4.056,0.283,1.3325,154.32,2.791,0.058915,48.51,2.31957,223.96,57.057
2019-11-30 06:00:00,7668.12,3.983,0.2685,1.3449,153.02,2.769,0.057791,47.94,2.25684,220.29,55.558
2019-11-30 12:00:00,7484.74,3.924,0.2642,1.3445,150.86,2.737,0.056838,47.25,2.22369,215.89,54.811
2019-11-30 18:00:00,7555.92,3.943,0.2655,1.3382,151.78,2.747,0.05729,47.26,2.24724,218.01,55.182
2019-12-01 00:00:00,7314.98,3.87,0.2512,1.2937,147.94,2.697,0.056036,46.41,2.154,212.37,52.673
2019-12-01 06:00:00,7319.77,3.881,0.2509,1.2855,147.54,2.692,0.0567,46.55,2.16397,212.44,52.999
2019-12-01 12:00:00,7323.09,3.923,0.26,1.2798,150.19,2.76,0.057015,47.31,2.16049,213.4,53.424
2019-12-01 18:00:00,7404.27,3.945,0.2687,1.2618,150.97,2.778,0.057329,47.5,2.16689,214.36,53.261
2019-12-02 00:00:00,7280.09,3.848,0.2676,1.2302,147.88,2.696,0.056247,45.98,2.11305,212.9,52.25
2019-12-02 06:00:00,7297.17,3.859,0.2725,1.2192,148.91,2.721,0.056382,45.97,2.10112,213.04,52.348
2019-12-02 12:00:00,7286.86,3.829,0.279,1.2214,147.59,2.673,0.055883,45.23,2.06074,212.56,52.086
2019-12-02 18:00:00,7305.01,3.861,0.2778,1.2441,148.97,2.678,0.055869,45.57,2.0946,214.01,51.834
2019-12-03 00:00:00,7280.01,3.87,0.275,1.2154,148.47,2.685,0.055456,45.39,2.07096,212.29,51.472
2019-12-03 06:00:00,7268.99,3.84,0.2726,1.2346,146.74,2.672,0.055297,44.6,2.09804,212.21,50.94
2019-12-03 12:00:00,7337.34,3.856,0.2868,1.2729,148.26,2.715,0.056143,45.74,2.15901,213.08,51.696
2019-12-03 18:00:00,7302.94,3.831,0.287,1.2895,147.33,2.691,0.055725,44.82,2.125,211.68,51.24
2019-12-04 00:00:00,7133.24,3.716,0.2832,1.2549,143.73,2.591,0.054191,44.01,2.028,204.69,49.794
2019-12-04 06:00:00,7205.84,3.771,0.2741,1.2803,145.8,2.634,0.054789,44.82,2.07142,206.86,50.404
2019-12-04 12:00:00,7474.99,3.817,0.2759,1.2858,149.52,2.692,0.056391,45.97,2.08127,213.81,51.521
2019-12-04 18:00:00,7198.99,3.753,0.2622,1.2434,145.5,2.629,0.054668,44.69,2.03194,207.5,50.22
2019-12-05 00:00:00,7321.4,3.779,0.2652,1.2795,145.68,2.661,0.05527,44.52,2.04264,210.23,51.21
2019-12-05 06:00:00,7370.67,3.794,0.2617,1.2811,146.63,2.682,0.055188,44.73,2.03362,212.6,51.186
2019-12-05 12:00:00,7340.0,3.786,0.2584,1.2808,147.43,2.676,0.05497,44.6,1.96981,211.09,49.736
2019-12-05 18:00:00,7393.54,3.796,0.2669,1.2882,148.18,2.683,0.055427,44.84,2.00802,211.6,49.984
2019-12-06 00:00:00,7399.16,3.781,0.2598,1.2854,147.52,2.69,0.055146,44.47,2.009,211.82,50.842
2019-12-06 06:00:00,7347.5,3.847,0.2597,1.2821,146.6,2.681,0.054862,44.43,1.99745,210.21,50.583
2019-12-06 12:00:00,7487.69,3.91,0.2633,1.2946,148.75,2.725,0.05534,45.17,2.08003,212.21,52.7
2019-12-06 18:00:00,7540.08,3.905,0.2695,1.3749,148.82,2.733,0.055568,45.36,2.09157,213.24,52.696
2019-12-07 00:00:00,7573.99,3.939,0.2646,1.4439,149.17,2.744,0.0559,45.89,2.09971,215.05,53.18
2019-12-07 06:00:00,7536.22,3.921,0.264,1.392,148.08,2.741,0.055653,45.68,2.08076,214.02,52.59
2019-12-07 12:00:00,7519.32,3.871,0.2725,1.4394,148.13,2.731,0.05552,45.48,2.04318,212.44,51.819
2019-12-07 18:00:00,7502.19,3.872,0.2762,1.4405,147.43,2.723,0.055365,45.21,2.04772,211.38,52.648
2019-12-08 00:00:00,7430.12,3.851,0.2847,1.48,147.2,2.699,0.054931,45.29,2.03636,210.03,52.056
2019-12-08 06:00:00,7527.72,3.903,0.2948,1.5099,148.37,2.739,0.055481,45.77,2.07924,212.47,52.078
2019-12-08 12:00:00,7534.89,3.925,0.2945,1.5801,151.05,2.738,0.055807,45.89,2.06104,213.76,52.012
2019-12-08 18:00:00,7520.0,3.9,0.2938,1.604,150.71,2.744,0.055906,45.6,2.05512,212.55,52.014
2019-12-09 00:00:00,7489.11,3.911,0.3186,1.5822,150.17,2.733,0.055605,45.59,2.03895,212.58,51.565
2019-12-09 06:00:00,7475.5,3.897,0.3281,1.6246,149.26,2.725,0.05566,45.32,2.05002,212.79,51.337
2019-12-09 12:00:00,7436.55,3.82,0.3121,1.5797,148.0,2.662,0.055055,44.69,2.04717,208.73,52.077
2019-12-09 18:00:00,7337.51,3.8,0.294,1.5521,147.3,2.658,0.054605,44.44,2.09252,208.25,51.109
2019-12-10 00:00:00,7346.85,3.774,0.2884,1.469,146.94,2.644,0.053768,44.43,2.15521,208.19,50.878
2019-12-10 06:00:00,7337.43,3.77,0.2816,1.457,147.16,2.645,0.054104,44.41,2.23231,208.0,50.5
2019-12-10 12:00:00,7175.77,3.751,0.2685,1.4061,144.73,2.589,0.052365,43.67,2.1755,204.1,49.405
2019-12-10 18:00:00,7219.37,3.772,0.2744,1.4784,145.55,2.602,0.053077,44.11,2.26216,206.8,50.033
2019-12-11 00:00:00,7189.74,3.782,0.2822,1.5071,144.78,2.594,0.052691,43.85,2.21777,205.42,49.997
2019-12-11 06:00:00,7224.14,3.796,0.2863,1.5197,145.33,2.601,0.053343,44.19,2.19997,207.26,50.289
2019-12-11 12:00:00,7192.59,3.777,0.2818,1.5012,143.23,2.571,0.052945,43.55,2.17836,206.33,49.756
2019-12-11 18:00:00,7201.23,3.762,0.2887,1.5713,143.29,2.571,0.053034,43.63,2.17519,206.7,50.066
2019-12-12 00:00:00,7150.99,3.74,0.274,1.5438,142.09,2.555,0.052592,43.32,2.07932,204.72,49.063
2019-12-12 06:00:00,7184.72,3.79,0.2786,1.5706,143.94,2.58,0.053076,43.76,2.09637,206.56,49.766
2019-12-12 12:00:00,7191.82,3.791,0.27,1.7695,143.74,2.557,0.051934,43.31,2.08132,206.46,49.88
2019-12-12 18:00:00,7185.91,3.81,0.277,1.7703,144.69,2.581,0.051991,43.6,2.10732,206.37,49.871
2019-12-13 00:00:00,7211.32,3.825,0.2738,1.7423,144.46,2.586,0.052185,43.79,2.09082,207.45,50.042
2019-12-13 06:00:00,7212.99,3.863,0.271,1.6944,144.17,2.612,0.052394,43.73,2.09438,208.25,50.326
2019-12-13 12:00:00,7268.89,3.881,0.2719,1.79,144.75,2.632,0.052859,44.3,2.08472,212.2,50.665
2019-12-13 18:00:00,7249.9,3.852,0.2715,1.7659,144.7,2.62,0.052771,44.43,2.06603,211.52,50.888
2019-12-14 00:00:00,7261.04,3.858,0.2716,1.7302,144.28,2.623,0.052762,44.34,2.08533,211.9,50.95
2019-12-14 06:00:00,7183.87,3.816,0.2591,1.665,143.18,2.597,0.052079,43.79,2.04739,209.39,50.314
2019-12-14 12:00:00,7060.0,3.775,0.2575,1.6726,141.95,2.561,0.0508,43.29,2.00335,206.51,49.53
2019-12-14 18:00:00,7062.91,3.794,0.2517,1.6771,141.73,2.564,0.05098,43.24,1.99799,205.85,49.594
2019-12-15 00:00:00,7050.0,3.787,0.2535,1.6446,141.0,2.552,0.050555,43.33,2.00016,205.37,49.711
2019-12-15 06:00:00,7103.39,3.814,0.2605,1.6639,142.74,2.569,0.050938,43.48,2.04704,207.87,50.19
2019-12-15 12:00:00,7098.43,3.8,0.2628,1.715,142.43,2.559,0.050973,43.3,2.0885,206.77,50.22
2019-12-15 18:00:00,7111.0,3.801,0.2672,1.6681,142.38,2.561,0.050969,43.41,2.07205,206.84,50.809
2019-12-16 00:00:00,7054.59,3.793,0.258,1.646,140.99,2.546,0.05033,42.87,2.02459,204.88,50.242
2019-12-16 06:00:00,7076.1,3.813,0.2594,1.6751,140.95,2.535,0.050344,42.84,2.06964,206.43,49.017
2019-12-16 12:00:00,7095.72,3.825,0.2564,1.6817,140.87,2.529,0.050059,42.82,2.03833,205.82,48.76
2019-12-16 18:00:00,6877.03,3.679,0.241,1.6579,132.36,2.362,0.046932,39.9,1.96866,195.95,45.953
2019-12-17 00:00:00,6879.26,3.676,0.2389,1.7606,131.49,2.336,0.046134,39.71,1.89746,194.78,45.159
2019-12-17 06:00:00,6930.56,3.704,0.2388,1.6722,131.94,2.345,0.046249,39.68,1.89,195.6,44.854
2019-12-17 12:00:00,6709.06,3.58,0.2292,1.6277,127.43,2.297,0.044772,38.91,1.77375,185.59,43.289
2019-12-17 18:00:00,6616.62,3.475,0.2183,1.5388,121.83,2.189,0.043217,36.98,1.76467,176.53,41.294
2019-12-18 00:00:00,6657.8,3.509,0.2268,1.5774,123.11,2.221,0.0444,37.46,1.78844,177.19,41.959
2019-12-18 06:00:00,6613.37,3.467,0.2229,1.546,121.5,2.207,0.044069,37.14,1.74481,174.71,41.47
2019-12-18 12:00:00,6866.3,3.6,0.2348,1.548,127.27,2.332,0.045476,39.61,1.81466,180.07,43.827
2019-12-18 18:00:00,7285.53,3.775,0.2437,1.5786,132.89,2.462,0.04665,40.77,1.86045,188.71,44.4
2019-12-19 00:00:00,7153.52,3.696,0.2333,1.5926,128.35,2.426,0.045361,39.86,1.8202,185.59,43.202
2019-12-19 06:00:00,7142.68,3.717,0.2342,1.5385,125.96,2.427,0.045443,39.86,1.82208,186.19,43.005
2019-12-19 12:00:00,7125.52,3.736,0.2304,1.5133,126.51,2.448,0.044762,39.71,1.80635,186.7,42.877
2019-12-19 18:00:00,7149.12,3.731,0.2286,1.5039,128.18,2.448,0.045203,39.69,1.79888,186.06,42.995
2019-12-20 00:00:00,7085.9,3.711,0.2241,1.4985,125.94,2.426,0.044853,39.53,1.80907,184.27,42.266
2019-12-20 06:00:00,7142.01,3.869,0.2323,1.5284,127.25,2.468,0.045215,40.06,1.84517,188.58,43.628
2019-12-20 12:00:00,7176.66,4.087,0.2422,1.5911,127.99,2.495,0.046044,40.11,1.8498,188.1,43.25
2019-12-20 18:00:00,7190.0,4.05,0.24,1.5997,128.37,2.484,0.046377,40.13,1.92076,187.3,43.376
2019-12-21 00:00:00,7163.37,4.074,0.2383,1.554,127.47,2.471,0.046205,39.9,1.90789,187.7,43.325
2019-12-21 06:00:00,7151.8,4.12,0.2341,1.5429,127.57,2.465,0.046173,39.92,1.91645,187.78,43.168
2019-12-21 12:00:00,7151.0,4.108,0.2322,1.5068,127.21,2.445,0.0457,39.82,1.87702,186.37,42.735
2019-12-21 18:00:00,7143.01,4.091,0.2408,1.4707,127.09,2.446,0.045439,39.73,1.85939,186.31,42.729
2019-12-22 00:00:00,7133.55,4.189,0.2407,1.5115,127.03,2.452,0.045842,39.89,1.87231,187.11,43.017
2019-12-22 06:00:00,7160.13,4.189,0.2424,1.4743,129.08,2.46,0.045931,40.87,1.87819,186.94,43.194
2019-12-22 12:00:00,7315.82,4.17,0.2471,1.47,130.36,2.499,0.046223,41.62,1.92412,191.58,43.465
2019-12-22 18:00:00,7513.06,4.197,0.2478,1.4683,132.4,2.536,0.047321,41.93,1.92502,196.55,44.361
2019-12-23 00:00:00,7554.61,4.149,0.2487,1.5219,132.44,2.545,0.046523,41.77,1.92985,195.47,44.222
2019-12-23 06:00:00,7553.44,4.21,0.2482,1.5196,132.94,2.547,0.046558,42.14,1.94286,196.14,44.178
2019-12-23 12:00:00,7395.0,4.065,0.2397,1.5327,129.36,2.508,0.045539,41.1,1.90552,190.81,43.143
2019-12-23 18:00:00,7310.79,3.987,0.2404,1.5128,127.78,2.516,0.044938,40.61,1.8652,189.6,42.772
2019-12-24 00:00:00,7329.84,3.969,0.2375,1.4983,128.19,2.506,0.04517,40.63,1.86506,191.34,42.779
2019-12-24 06:00:00,7364.89,3.985,0.2345,1.5024,128.49,2.514,0.045202,40.9,1.85793,190.37,42.27
2019-12-24 12:00:00,7221.95,3.909,0.2315,1.4842,127.5,2.516,0.044936,39.91,1.83067,187.19,42.258
2019-12-24 18:00:00,7255.01,3.943,0.2286,1.4862,127.71,2.539,0.045047,40.3,1.844,188.77,41.78
2019-12-25 00:00:00,7227.5,4.022,0.2286,1.4685,125.83,2.516,0.04487,40.02,1.82904,187.48,41.451
2019-12-25 06:00:00,7207.11,4.0,0.2304,1.4413,124.24,2.517,0.044659,39.83,1.81481,185.89,40.999
2019-12-25 12:00:00,7153.17,3.999,0.2278,1.4191,124.39,2.46,0.04393,39.89,1.76728,183.65,40.83
2019-12-25 18:00:00,7192.12,4.037,0.2285,1.3993,125.0,2.48,0.044374,40.08,1.78253,185.15,40.842
2019-12-26 00:00:00,7170.89,4.053,0.232,1.3829,124.27,2.466,0.044215,39.78,1.772,184.04,40.03
2019-12-26 06:00:00,7176.14,4.084,0.2335,1.3627,124.88,2.479,0.044429,39.71,1.78791,184.87,38.699
2019-12-26 12:00:00,7359.93,4.526,0.2378,1.4071,128.66,2.576,0.04528,40.84,1.86037,191.68,40.265
2019-12-26 18:00:00,7194.13,4.487,0.2391,1.3641,125.49,2.514,0.044611,39.97,1.8552,187.55,40.054
2019-12-27 00:00:00,7189.05,4.54,0.2331,1.3874,125.16,2.528,0.044884,39.96,1.87,188.82,39.369
2019-12-27 06:00:00,7108.43,4.427,0.221,1.3669,123.22,2.516,0.044112,39.8,1.8544,188.79,38.454
2019-12-27 12:00:00,7187.99,4.398,0.2276,1.3514,124.99,2.553,0.045672,40.44,1.88348,201.1,39.48
2019-12-27 18:00:00,7245.83,4.492,0.2285,1.3749,126.23,2.567,0.045778,40.93,1.87481,202.97,39.669
2019-12-28 00:00:00,7309.64,4.477,0.232,1.363,127.69,2.635,0.04614,41.74,1.87179,207.77,40.547
2019-12-28 06:00:00,7289.89,4.445,0.2345,1.3607,126.86,2.623,0.046156,42.0,1.87834,205.51,41.609
2019-12-28 12:00:00,7327.62,4.462,0.2328,1.3408,129.03,2.65,0.046161,43.46,1.88971,207.36,42.319
2019-12-28 18:00:00,7302.67,4.407,0.2319,1.3213,127.91,2.626,0.045846,42.73,1.87174,205.69,41.777
2019-12-29 00:00:00,7310.78,4.43,0.2302,1.3085,128.03,2.628,0.045782,42.56,1.86761,205.76,42.958
2019-12-29 06:00:00,7327.0,4.676,0.2317,1.3071,129.16,2.647,0.045942,42.72,1.85286,208.1,43.835
2019-12-29 12:00:00,7398.0,4.59,0.2343,1.3002,133.24,2.69,0.046228,43.3,1.8725,213.16,44.166
2019-12-29 18:00:00,7384.89,4.641,0.2314,1.3121,134.3,2.68,0.046188,43.07,1.90228,212.14,44.669
2019-12-30 00:00:00,7364.0,4.615,0.2324,1.3363,134.81,2.697,0.046415,43.22,1.88357,212.76,44.613
2019-12-30 06:00:00,7297.51,4.665,0.229,1.2935,132.88,2.66,0.046558,42.97,1.86841,211.4,43.59
2019-12-30 12:00:00,7232.97,4.591,0.2256,1.3318,131.16,2.614,0.045519,42.11,1.82626,207.27,42.423
2019-12-30 18:00:00,7218.0,4.582,0.2245,1.3239,131.1,2.615,0.045461,42.23,1.81934,207.72,41.992
2019-12-31 00:00:00,7238.53,4.673,0.2221,1.314,132.08,2.634,0.045617,42.52,1.80992,210.07,42.5
2019-12-31 06:00:00,7222.0,4.611,0.2215,1.3459,131.5,2.609,0.045346,42.16,1.80826,207.23,42.005
2019-12-31 12:00:00,7136.23,4.486,0.2179,1.3748,128.83,2.565,0.044707,41.07,1.75956,203.3,41.547
2019-12-31 18:00:00,7165.72,4.475,0.2154,1.3463,128.54,2.571,0.044845,41.1,1.76314,203.65,40.918
2020-01-01 00:00:00,7197.31,4.519,0.219,1.3353,129.83,2.601,0.044898,41.64,1.79998,205.88,41.328
2020-01-01 06:00:00,7174.26,4.521,0.2166,1.3397,130.36,2.611,0.044957,41.54,1.80764,205.83,41.668
2020-01-01 12:00:00,7218.01,4.528,0.2202,1.3624,131.97,2.622,0.045368,41.78,1.83281,205.97,42.169
2020-01-01 18:00:00,7174.33,4.485,0.2191,1.3701,130.19,2.594,0.045113,41.49,1.80218,203.59,41.806
2020-01-02 00:00:00,7108.03,4.415,0.217,1.345,129.08,2.568,0.044836,41.18,1.78365,201.2,40.923
2020-01-02 06:00:00,7120.0,4.411,0.2177,1.3398,129.16,2.57,0.045005,41.35,1.78985,201.65,41.177
2020-01-02 12:00:00,6942.4,4.265,0.2119,1.2822,126.91,2.443,0.043878,39.54,1.73979,196.63,40.382
2020-01-02 18:00:00,6945.02,4.217,0.2133,1.2379,126.81,2.454,0.043431,39.32,1.73534,194.97,39.831
2020-01-03 00:00:00,7203.04,4.36,0.2234,1.2877,128.96,2.525,0.044826,40.45,1.7814,203.58,41.403
2020-01-03 06:00:00,7327.64,4.431,0.2254,1.2815,132.27,2.604,0.045148,41.8,1.80996,213.32,42.894
2020-01-03 12:00:00,7353.04,4.445,0.2239,1.2908,134.05,2.649,0.045431,41.87,1.80405,220.82,43.22
2020-01-03 18:00:00,7334.45,4.569,0.227,1.2802,134.17,2.632,0.045608,42.2,1.80037,221.16,43.704
2020-01-04 00:00:00,7333.94,4.63,0.23,1.278,133.55,2.64,0.045404,42.05,1.80246,222.57,43.696
2020-01-04 06:00:00,7326.61,4.65,0.2273,1.2517,133.6,2.643,0.045485,42.45,1.79501,224.28,43.345
2020-01-04 12:00:00,7339.3,4.682,0.2315,1.2582,134.55,2.638,0.045399,42.45,1.83692,223.67,43.439
2020-01-04 18:00:00,7348.63,4.758,0.2345,1.2528,134.14,2.668,0.045567,42.73,1.82487,224.31,46.285
2020-01-05 00:00:00,7454.73,4.862,0.234,1.2677,136.1,2.686,0.04556,42.91,1.81175,223.97,49.164
2020-01-05 06:00:00,7423.92,4.886,0.2345,1.2572,135.12,2.675,0.045496,42.95,1.81798,222.46,49.311
2020-01-05 12:00:00,7461.16,4.956,0.2348,1.2677,137.96,2.75,0.046014,43.96,1.83489,224.27,53.741
2020-01-05 18:00:00,7355.4,4.876,0.2294,1.2517,135.31,2.686,0.045495,43.28,1.79772,222.71,51.006
2020-01-06 00:00:00,7528.7,5.088,0.232,1.2731,139.1,2.769,0.046521,44.36,1.83203,236.37,52.137
2020-01-06 06:00:00,7536.29,4.973,0.2365,1.3288,141.25,2.783,0.048262,44.8,1.88935,235.28,53.9
2020-01-06 12:00:00,7552.76,4.947,0.2431,1.321,141.66,2.795,0.049647,45.1,1.89707,235.41,56.356
2020-01-06 18:00:00,7764.63,5.031,0.2425,1.3065,144.19,2.852,0.050511,45.79,1.94178,244.47,56.793
2020-01-07 00:00:00,7877.17,4.916,0.2354,1.3071,143.07,2.83,0.049782,45.21,1.9214,242.54,55.0
2020-01-07 06:00:00,7893.61,4.881,0.2355,1.2874,142.66,2.82,0.049665,45.48,2.00823,241.33,54.5
2020-01-07 12:00:00,7942.58,4.842,0.2372,1.308,142.72,2.852,0.048375,46.25,2.06749,242.48,54.076
2020-01-07 18:00:00,8158.52,4.837,0.2305,1.2949,143.08,2.85,0.0485,46.36,2.10878,242.72,54.472
2020-01-08 00:00:00,8335.09,4.942,0.2329,1.3317,144.83,2.896,0.048771,47.92,2.22704,245.81,55.097
2020-01-08 06:00:00,8334.8,4.906,0.2326,1.3662,143.49,2.897,0.048722,47.7,2.32301,243.55,55.154
2020-01-08 12:00:00,8080.18,4.9,0.2278,1.3319,138.96,2.751,0.047323,45.27,2.19132,237.45,51.957
2020-01-08 18:00:00,8045.51,4.955,0.2275,1.33,140.6,2.77,0.04768,45.28,2.19301,239.82,52.463
